vocabulary size: 13035
<type 'int'>
<type 'numpy.float64'>
n tunes: 999
n train tunes: 951
n validation tunes: 48
24/5900 (epoch 0.407) train_loss=381.62121582 time/batch=0.26s
25/5900 (epoch 0.424) train_loss=404.05740356 time/batch=0.26s
26/5900 (epoch 0.441) train_loss=254.75393677 time/batch=0.19s
27/5900 (epoch 0.458) train_loss=502.85229492 time/batch=0.28s
28/5900 (epoch 0.475) train_loss=552.05151367 time/batch=0.33s
29/5900 (epoch 0.492) train_loss=516.63562012 time/batch=0.33s
30/5900 (epoch 0.508) train_loss=589.62573242 time/batch=0.38s
31/5900 (epoch 0.525) train_loss=475.97647095 time/batch=0.30s
32/5900 (epoch 0.542) train_loss=257.45144653 time/batch=0.19s
33/5900 (epoch 0.559) train_loss=451.08767700 time/batch=0.28s
34/5900 (epoch 0.576) train_loss=509.79101562 time/batch=0.30s
35/5900 (epoch 0.593) train_loss=292.69830322 time/batch=0.19s
36/5900 (epoch 0.610) train_loss=605.83374023 time/batch=1.75s
37/5900 (epoch 0.627) train_loss=302.47790527 time/batch=0.47s
38/5900 (epoch 0.644) train_loss=411.84347534 time/batch=0.26s
39/5900 (epoch 0.661) train_loss=244.47729492 time/batch=0.19s
40/5900 (epoch 0.678) train_loss=511.33618164 time/batch=0.30s
41/5900 (epoch 0.695) train_loss=707.81146240 time/batch=0.44s
42/5900 (epoch 0.712) train_loss=561.28979492 time/batch=0.47s
43/5900 (epoch 0.729) train_loss=496.76031494 time/batch=0.31s
44/5900 (epoch 0.746) train_loss=333.02459717 time/batch=0.22s
45/5900 (epoch 0.763) train_loss=518.82672119 time/batch=0.31s
46/5900 (epoch 0.780) train_loss=244.12362671 time/batch=0.19s
47/5900 (epoch 0.797) train_loss=393.49765015 time/batch=0.31s
48/5900 (epoch 0.814) train_loss=283.81674194 time/batch=0.20s
49/5900 (epoch 0.831) train_loss=236.68212891 time/batch=0.17s
50/5900 (epoch 0.847) train_loss=228.25424194 time/batch=0.19s
51/5900 (epoch 0.864) train_loss=252.06866455 time/batch=0.17s
52/5900 (epoch 0.881) train_loss=266.37579346 time/batch=0.19s
53/5900 (epoch 0.898) train_loss=259.04776001 time/batch=0.19s
54/5900 (epoch 0.915) train_loss=239.34350586 time/batch=0.17s
55/5900 (epoch 0.932) train_loss=233.16423035 time/batch=0.19s
56/5900 (epoch 0.949) train_loss=227.93544006 time/batch=0.19s
57/5900 (epoch 0.966) train_loss=248.74717712 time/batch=0.17s
58/5900 (epoch 0.983) train_loss=251.27667236 time/batch=0.19s
59/5900 (epoch 1.000) train_loss=255.99656677 time/batch=0.19s
60/5900 (epoch 1.017) train_loss=230.24417114 time/batch=0.17s
61/5900 (epoch 1.034) train_loss=546.32238770 time/batch=0.30s
62/5900 (epoch 1.051) train_loss=2237.47314453 time/batch=2.66s
63/5900 (epoch 1.068) train_loss=540.14147949 time/batch=2.22s
64/5900 (epoch 1.085) train_loss=830.77148438 time/batch=0.78s
65/5900 (epoch 1.102) train_loss=361.85015869 time/batch=0.28s
66/5900 (epoch 1.119) train_loss=622.15576172 time/batch=0.38s
67/5900 (epoch 1.136) train_loss=492.15966797 time/batch=0.33s
68/5900 (epoch 1.153) train_loss=659.06518555 time/batch=0.44s
69/5900 (epoch 1.169) train_loss=647.06347656 time/batch=0.44s
70/5900 (epoch 1.186) train_loss=467.85556030 time/batch=0.34s
71/5900 (epoch 1.203) train_loss=411.18652344 time/batch=0.27s
72/5900 (epoch 1.220) train_loss=411.40838623 time/batch=0.27s
73/5900 (epoch 1.237) train_loss=800.46942139 time/batch=0.55s
74/5900 (epoch 1.254) train_loss=827.58312988 time/batch=0.69s
75/5900 (epoch 1.271) train_loss=490.00030518 time/batch=0.38s
76/5900 (epoch 1.288) train_loss=488.63305664 time/batch=0.33s
77/5900 (epoch 1.305) train_loss=292.34158325 time/batch=0.23s
78/5900 (epoch 1.322) train_loss=501.31222534 time/batch=0.33s
79/5900 (epoch 1.339) train_loss=583.03259277 time/batch=0.40s
80/5900 (epoch 1.356) train_loss=374.83255005 time/batch=0.26s
81/5900 (epoch 1.373) train_loss=553.31909180 time/batch=0.35s
82/5900 (epoch 1.390) train_loss=265.40765381 time/batch=0.21s
83/5900 (epoch 1.407) train_loss=405.48294067 time/batch=0.26s
84/5900 (epoch 1.424) train_loss=378.58111572 time/batch=0.26s
85/5900 (epoch 1.441) train_loss=533.23474121 time/batch=0.35s
86/5900 (epoch 1.458) train_loss=397.62969971 time/batch=0.28s
87/5900 (epoch 1.475) train_loss=242.61178589 time/batch=0.19s
88/5900 (epoch 1.492) train_loss=416.90759277 time/batch=0.28s
89/5900 (epoch 1.508) train_loss=310.74090576 time/batch=0.27s
90/5900 (epoch 1.525) train_loss=622.70190430 time/batch=0.41s
91/5900 (epoch 1.542) train_loss=639.61804199 time/batch=0.66s
92/5900 (epoch 1.559) train_loss=241.54417419 time/batch=0.25s
93/5900 (epoch 1.576) train_loss=250.42047119 time/batch=0.19s
94/5900 (epoch 1.593) train_loss=502.87194824 time/batch=0.31s
95/5900 (epoch 1.610) train_loss=280.55856323 time/batch=0.20s
96/5900 (epoch 1.627) train_loss=531.04455566 time/batch=0.33s
97/5900 (epoch 1.644) train_loss=444.20037842 time/batch=0.33s
98/5900 (epoch 1.661) train_loss=459.96936035 time/batch=0.36s
99/5900 (epoch 1.678) train_loss=626.38769531 time/batch=0.65s
100/5900 (epoch 1.695) train_loss=467.54864502 time/batch=0.34s
101/5900 (epoch 1.712) train_loss=258.16680908 time/batch=0.20s
102/5900 (epoch 1.729) train_loss=410.32266235 time/batch=0.27s
103/5900 (epoch 1.746) train_loss=232.78775024 time/batch=0.19s
104/5900 (epoch 1.763) train_loss=225.06585693 time/batch=0.19s
105/5900 (epoch 1.780) train_loss=244.64453125 time/batch=0.25s
106/5900 (epoch 1.797) train_loss=222.34846497 time/batch=0.20s
107/5900 (epoch 1.814) train_loss=417.21853638 time/batch=0.34s
108/5900 (epoch 1.831) train_loss=271.65429688 time/batch=0.20s
109/5900 (epoch 1.847) train_loss=210.76718140 time/batch=0.19s
110/5900 (epoch 1.864) train_loss=209.08102417 time/batch=0.17s
111/5900 (epoch 1.881) train_loss=239.67373657 time/batch=0.34s
112/5900 (epoch 1.898) train_loss=213.56201172 time/batch=0.20s
113/5900 (epoch 1.915) train_loss=238.24851990 time/batch=0.19s
114/5900 (epoch 1.932) train_loss=200.81027222 time/batch=0.17s
115/5900 (epoch 1.949) train_loss=213.32023621 time/batch=0.19s
116/5900 (epoch 1.966) train_loss=205.08843994 time/batch=0.19s
117/5900 (epoch 1.983) train_loss=287.45867920 time/batch=0.33s
118/5900 (epoch 2.000) train_loss=194.52899170 time/batch=0.20s
119/5900 (epoch 2.017) train_loss=707.54174805 time/batch=0.45s
120/5900 (epoch 2.034) train_loss=1474.26342773 time/batch=2.05s
121/5900 (epoch 2.051) train_loss=557.98559570 time/batch=0.65s
122/5900 (epoch 2.068) train_loss=754.02612305 time/batch=0.48s
123/5900 (epoch 2.085) train_loss=568.50592041 time/batch=0.39s
124/5900 (epoch 2.102) train_loss=1316.43432617 time/batch=2.66s
125/5900 (epoch 2.119) train_loss=250.16928101 time/batch=0.64s
126/5900 (epoch 2.136) train_loss=430.88150024 time/batch=0.28s
127/5900 (epoch 2.153) train_loss=749.52954102 time/batch=0.52s
128/5900 (epoch 2.169) train_loss=474.95285034 time/batch=0.36s
129/5900 (epoch 2.186) train_loss=482.19866943 time/batch=0.34s
130/5900 (epoch 2.203) train_loss=413.17102051 time/batch=0.31s
131/5900 (epoch 2.220) train_loss=577.40734863 time/batch=0.40s
132/5900 (epoch 2.237) train_loss=321.55197144 time/batch=0.26s
133/5900 (epoch 2.254) train_loss=477.52807617 time/batch=1.75s
134/5900 (epoch 2.271) train_loss=577.16253662 time/batch=0.67s
135/5900 (epoch 2.288) train_loss=401.88574219 time/batch=0.31s
136/5900 (epoch 2.305) train_loss=457.12786865 time/batch=0.31s
137/5900 (epoch 2.322) train_loss=254.52462769 time/batch=0.22s
138/5900 (epoch 2.339) train_loss=526.24987793 time/batch=0.34s
139/5900 (epoch 2.356) train_loss=257.22808838 time/batch=0.23s
140/5900 (epoch 2.373) train_loss=335.04449463 time/batch=0.26s
141/5900 (epoch 2.390) train_loss=410.99536133 time/batch=0.30s
142/5900 (epoch 2.407) train_loss=480.02792358 time/batch=0.36s
143/5900 (epoch 2.424) train_loss=389.84927368 time/batch=0.28s
144/5900 (epoch 2.441) train_loss=556.70312500 time/batch=0.38s
145/5900 (epoch 2.458) train_loss=449.88574219 time/batch=0.30s
146/5900 (epoch 2.475) train_loss=539.25927734 time/batch=0.38s
147/5900 (epoch 2.492) train_loss=310.88952637 time/batch=0.27s
148/5900 (epoch 2.508) train_loss=618.13867188 time/batch=0.42s
149/5900 (epoch 2.525) train_loss=566.16882324 time/batch=0.42s
150/5900 (epoch 2.542) train_loss=258.35101318 time/batch=0.28s
151/5900 (epoch 2.559) train_loss=367.73345947 time/batch=0.27s
152/5900 (epoch 2.576) train_loss=413.81707764 time/batch=0.28s
153/5900 (epoch 2.593) train_loss=448.91674805 time/batch=0.31s
154/5900 (epoch 2.610) train_loss=448.07977295 time/batch=0.33s
155/5900 (epoch 2.627) train_loss=465.10729980 time/batch=0.41s
156/5900 (epoch 2.644) train_loss=197.84776306 time/batch=0.20s
157/5900 (epoch 2.661) train_loss=194.74423218 time/batch=0.19s
158/5900 (epoch 2.678) train_loss=234.13453674 time/batch=0.18s
159/5900 (epoch 2.695) train_loss=202.83143616 time/batch=0.19s
160/5900 (epoch 2.712) train_loss=446.49838257 time/batch=0.30s
161/5900 (epoch 2.729) train_loss=191.59460449 time/batch=0.20s
162/5900 (epoch 2.746) train_loss=342.88281250 time/batch=0.25s
163/5900 (epoch 2.763) train_loss=198.70303345 time/batch=0.19s
164/5900 (epoch 2.780) train_loss=216.50112915 time/batch=0.19s
165/5900 (epoch 2.797) train_loss=221.15881348 time/batch=0.25s
166/5900 (epoch 2.814) train_loss=225.66226196 time/batch=0.19s
167/5900 (epoch 2.831) train_loss=204.53393555 time/batch=0.19s
168/5900 (epoch 2.847) train_loss=192.62258911 time/batch=0.19s
169/5900 (epoch 2.864) train_loss=177.54791260 time/batch=0.17s
170/5900 (epoch 2.881) train_loss=176.20457458 time/batch=0.19s
171/5900 (epoch 2.898) train_loss=185.72215271 time/batch=0.17s
172/5900 (epoch 2.915) train_loss=193.44363403 time/batch=0.19s
173/5900 (epoch 2.932) train_loss=186.96688843 time/batch=0.17s
174/5900 (epoch 2.949) train_loss=208.00970459 time/batch=0.19s
175/5900 (epoch 2.966) train_loss=178.72412109 time/batch=0.18s
176/5900 (epoch 2.983) train_loss=193.15838623 time/batch=0.17s
177/5900 (epoch 3.000) train_loss=209.47088623 time/batch=0.19s
178/5900 (epoch 3.017) train_loss=400.49700928 time/batch=0.25s
179/5900 (epoch 3.034) train_loss=877.14355469 time/batch=0.61s
180/5900 (epoch 3.051) train_loss=625.95324707 time/batch=0.45s
181/5900 (epoch 3.068) train_loss=618.30096436 time/batch=0.44s
182/5900 (epoch 3.085) train_loss=302.05657959 time/batch=0.25s
183/5900 (epoch 3.102) train_loss=333.40304565 time/batch=0.25s
184/5900 (epoch 3.119) train_loss=1849.51684570 time/batch=2.64s
185/5900 (epoch 3.136) train_loss=539.13623047 time/batch=0.78s
186/5900 (epoch 3.153) train_loss=411.57000732 time/batch=0.30s
187/5900 (epoch 3.169) train_loss=796.94885254 time/batch=0.63s
188/5900 (epoch 3.186) train_loss=390.46994019 time/batch=0.36s
189/5900 (epoch 3.203) train_loss=516.91546631 time/batch=0.36s
190/5900 (epoch 3.220) train_loss=474.30755615 time/batch=0.36s
191/5900 (epoch 3.237) train_loss=331.87020874 time/batch=0.27s
192/5900 (epoch 3.254) train_loss=649.21850586 time/batch=0.47s
193/5900 (epoch 3.271) train_loss=270.53567505 time/batch=0.24s
194/5900 (epoch 3.288) train_loss=247.70318604 time/batch=0.20s
195/5900 (epoch 3.305) train_loss=460.13497925 time/batch=0.31s
196/5900 (epoch 3.322) train_loss=667.49700928 time/batch=0.48s
197/5900 (epoch 3.339) train_loss=361.75329590 time/batch=0.30s
198/5900 (epoch 3.356) train_loss=390.77734375 time/batch=0.30s
199/5900 (epoch 3.373) train_loss=350.17022705 time/batch=0.27s
200/5900 (epoch 3.390) train_loss=475.96725464 time/batch=0.34s
201/5900 (epoch 3.407) train_loss=217.28117371 time/batch=0.20s
202/5900 (epoch 3.424) train_loss=441.54199219 time/batch=0.30s
203/5900 (epoch 3.441) train_loss=311.53497314 time/batch=0.28s
204/5900 (epoch 3.458) train_loss=461.29687500 time/batch=0.33s
205/5900 (epoch 3.475) train_loss=227.00933838 time/batch=0.22s
206/5900 (epoch 3.492) train_loss=333.44635010 time/batch=0.27s
207/5900 (epoch 3.508) train_loss=259.79388428 time/batch=0.28s
208/5900 (epoch 3.525) train_loss=596.67669678 time/batch=0.39s
209/5900 (epoch 3.542) train_loss=259.36416626 time/batch=0.20s
210/5900 (epoch 3.559) train_loss=410.98071289 time/batch=0.30s
211/5900 (epoch 3.576) train_loss=388.42077637 time/batch=0.30s
212/5900 (epoch 3.593) train_loss=501.13372803 time/batch=0.36s
213/5900 (epoch 3.610) train_loss=430.50781250 time/batch=0.33s
214/5900 (epoch 3.627) train_loss=181.29306030 time/batch=0.19s
215/5900 (epoch 3.644) train_loss=577.45422363 time/batch=0.39s
216/5900 (epoch 3.661) train_loss=329.22354126 time/batch=1.78s
217/5900 (epoch 3.678) train_loss=555.52929688 time/batch=0.64s
218/5900 (epoch 3.695) train_loss=434.61090088 time/batch=0.33s
219/5900 (epoch 3.712) train_loss=338.32232666 time/batch=1.73s
220/5900 (epoch 3.729) train_loss=191.42211914 time/batch=0.45s
221/5900 (epoch 3.746) train_loss=252.63800049 time/batch=0.31s
222/5900 (epoch 3.763) train_loss=179.62399292 time/batch=0.19s
223/5900 (epoch 3.780) train_loss=178.96665955 time/batch=0.19s
224/5900 (epoch 3.797) train_loss=191.24893188 time/batch=0.17s
225/5900 (epoch 3.814) train_loss=448.34814453 time/batch=0.35s
226/5900 (epoch 3.831) train_loss=393.03265381 time/batch=0.40s
227/5900 (epoch 3.847) train_loss=240.13308716 time/batch=0.20s
228/5900 (epoch 3.864) train_loss=200.26609802 time/batch=0.19s
229/5900 (epoch 3.881) train_loss=186.38442993 time/batch=0.17s
230/5900 (epoch 3.898) train_loss=188.37564087 time/batch=0.17s
231/5900 (epoch 3.915) train_loss=180.59121704 time/batch=0.19s
232/5900 (epoch 3.932) train_loss=181.96490479 time/batch=0.17s
233/5900 (epoch 3.949) train_loss=189.40063477 time/batch=0.19s
234/5900 (epoch 3.966) train_loss=185.93991089 time/batch=0.19s
235/5900 (epoch 3.983) train_loss=198.38046265 time/batch=0.19s
236/5900 (epoch 4.000) train_loss=203.80036926 time/batch=0.19s
237/5900 (epoch 4.017) train_loss=906.02844238 time/batch=0.61s
238/5900 (epoch 4.034) train_loss=541.15832520 time/batch=0.42s
239/5900 (epoch 4.051) train_loss=612.07238770 time/batch=0.47s
240/5900 (epoch 4.068) train_loss=451.34045410 time/batch=0.35s
241/5900 (epoch 4.085) train_loss=578.27288818 time/batch=0.41s
242/5900 (epoch 4.102) train_loss=234.54293823 time/batch=0.22s
243/5900 (epoch 4.119) train_loss=1902.62109375 time/batch=2.64s
244/5900 (epoch 4.136) train_loss=455.35412598 time/batch=0.75s
245/5900 (epoch 4.153) train_loss=402.09808350 time/batch=0.30s
246/5900 (epoch 4.169) train_loss=333.74273682 time/batch=0.27s
247/5900 (epoch 4.186) train_loss=305.93603516 time/batch=0.23s
248/5900 (epoch 4.203) train_loss=327.24987793 time/batch=0.24s
249/5900 (epoch 4.220) train_loss=628.66662598 time/batch=0.47s
250/5900 (epoch 4.237) train_loss=368.79275513 time/batch=0.30s
251/5900 (epoch 4.254) train_loss=750.41223145 time/batch=0.64s
252/5900 (epoch 4.271) train_loss=589.54644775 time/batch=0.47s
253/5900 (epoch 4.288) train_loss=388.31024170 time/batch=0.31s
254/5900 (epoch 4.305) train_loss=476.23037720 time/batch=1.78s
255/5900 (epoch 4.322) train_loss=340.97277832 time/batch=0.53s
256/5900 (epoch 4.339) train_loss=383.83828735 time/batch=0.30s
257/5900 (epoch 4.356) train_loss=646.72009277 time/batch=0.47s
258/5900 (epoch 4.373) train_loss=350.35217285 time/batch=0.31s
259/5900 (epoch 4.390) train_loss=377.35742188 time/batch=0.30s
260/5900 (epoch 4.407) train_loss=439.64465332 time/batch=0.34s
261/5900 (epoch 4.424) train_loss=424.24371338 time/batch=0.33s
262/5900 (epoch 4.441) train_loss=190.70788574 time/batch=0.20s
263/5900 (epoch 4.458) train_loss=223.98916626 time/batch=0.19s
264/5900 (epoch 4.475) train_loss=239.91143799 time/batch=0.20s
265/5900 (epoch 4.492) train_loss=183.36441040 time/batch=0.17s
266/5900 (epoch 4.508) train_loss=274.32540894 time/batch=0.23s
267/5900 (epoch 4.525) train_loss=521.22167969 time/batch=0.38s
268/5900 (epoch 4.542) train_loss=409.80084229 time/batch=0.33s
269/5900 (epoch 4.559) train_loss=427.79974365 time/batch=0.33s
270/5900 (epoch 4.576) train_loss=424.47979736 time/batch=0.34s
271/5900 (epoch 4.593) train_loss=538.37438965 time/batch=0.39s
272/5900 (epoch 4.610) train_loss=473.71575928 time/batch=0.35s
273/5900 (epoch 4.627) train_loss=306.10113525 time/batch=0.27s
274/5900 (epoch 4.644) train_loss=483.40515137 time/batch=0.36s
275/5900 (epoch 4.661) train_loss=439.87142944 time/batch=0.35s
276/5900 (epoch 4.678) train_loss=464.64233398 time/batch=0.36s
277/5900 (epoch 4.695) train_loss=241.11761475 time/batch=0.20s
278/5900 (epoch 4.712) train_loss=255.59945679 time/batch=0.25s
279/5900 (epoch 4.729) train_loss=444.79232788 time/batch=0.35s
280/5900 (epoch 4.746) train_loss=190.96530151 time/batch=0.22s
281/5900 (epoch 4.763) train_loss=178.05245972 time/batch=0.17s
282/5900 (epoch 4.780) train_loss=173.60519409 time/batch=0.17s
283/5900 (epoch 4.797) train_loss=196.95584106 time/batch=0.19s
284/5900 (epoch 4.814) train_loss=169.57653809 time/batch=0.17s
285/5900 (epoch 4.831) train_loss=182.93287659 time/batch=0.19s
286/5900 (epoch 4.847) train_loss=180.53863525 time/batch=0.19s
287/5900 (epoch 4.864) train_loss=166.19905090 time/batch=0.17s
288/5900 (epoch 4.881) train_loss=158.46520996 time/batch=0.19s
289/5900 (epoch 4.898) train_loss=153.57363892 time/batch=0.19s
290/5900 (epoch 4.915) train_loss=167.18705750 time/batch=0.17s
291/5900 (epoch 4.932) train_loss=175.15744019 time/batch=0.19s
292/5900 (epoch 4.949) train_loss=173.56886292 time/batch=0.17s
293/5900 (epoch 4.966) train_loss=160.18742371 time/batch=0.19s
294/5900 (epoch 4.983) train_loss=145.36711121 time/batch=0.17s
295/5900 (epoch 5.000) train_loss=143.73126221 time/batch=0.19s
296/5900 (epoch 5.017) train_loss=1392.99853516 time/batch=2.02s
297/5900 (epoch 5.034) train_loss=367.01220703 time/batch=0.57s
298/5900 (epoch 5.051) train_loss=550.18542480 time/batch=0.38s
299/5900 (epoch 5.068) train_loss=583.33831787 time/batch=0.44s
300/5900 (epoch 5.085) train_loss=446.67498779 time/batch=0.35s
301/5900 (epoch 5.102) train_loss=375.39938354 time/batch=0.31s
302/5900 (epoch 5.119) train_loss=229.16323853 time/batch=0.22s
303/5900 (epoch 5.136) train_loss=672.68774414 time/batch=0.50s
304/5900 (epoch 5.153) train_loss=506.77777100 time/batch=0.42s
305/5900 (epoch 5.169) train_loss=503.52801514 time/batch=0.42s
306/5900 (epoch 5.186) train_loss=1300.52148438 time/batch=2.66s
307/5900 (epoch 5.203) train_loss=166.61338806 time/batch=0.62s
308/5900 (epoch 5.220) train_loss=354.97393799 time/batch=0.27s
309/5900 (epoch 5.237) train_loss=295.82385254 time/batch=0.25s
310/5900 (epoch 5.254) train_loss=262.11901855 time/batch=0.24s
311/5900 (epoch 5.271) train_loss=359.42620850 time/batch=0.30s
312/5900 (epoch 5.288) train_loss=374.45159912 time/batch=0.31s
313/5900 (epoch 5.305) train_loss=651.98797607 time/batch=0.53s
314/5900 (epoch 5.322) train_loss=465.83746338 time/batch=0.40s
315/5900 (epoch 5.339) train_loss=330.58325195 time/batch=0.30s
316/5900 (epoch 5.356) train_loss=305.88031006 time/batch=1.77s
317/5900 (epoch 5.373) train_loss=424.95046997 time/batch=0.61s
318/5900 (epoch 5.390) train_loss=325.52899170 time/batch=0.27s
319/5900 (epoch 5.407) train_loss=291.24783325 time/batch=0.27s
320/5900 (epoch 5.424) train_loss=554.17407227 time/batch=0.44s
321/5900 (epoch 5.441) train_loss=432.17608643 time/batch=0.37s
322/5900 (epoch 5.458) train_loss=557.30603027 time/batch=0.44s
323/5900 (epoch 5.475) train_loss=303.39837646 time/batch=0.30s
324/5900 (epoch 5.492) train_loss=429.86965942 time/batch=0.34s
325/5900 (epoch 5.508) train_loss=419.32446289 time/batch=0.36s
326/5900 (epoch 5.525) train_loss=448.87957764 time/batch=0.37s
327/5900 (epoch 5.542) train_loss=138.20068359 time/batch=0.20s
328/5900 (epoch 5.559) train_loss=148.53701782 time/batch=0.19s
329/5900 (epoch 5.576) train_loss=380.07107544 time/batch=0.34s
330/5900 (epoch 5.593) train_loss=379.38391113 time/batch=0.33s
331/5900 (epoch 5.610) train_loss=301.31066895 time/batch=1.73s
332/5900 (epoch 5.627) train_loss=191.57112122 time/batch=0.45s
333/5900 (epoch 5.644) train_loss=203.88215637 time/batch=0.20s
334/5900 (epoch 5.661) train_loss=365.58108521 time/batch=0.28s
335/5900 (epoch 5.678) train_loss=202.09974670 time/batch=0.20s
336/5900 (epoch 5.695) train_loss=416.13085938 time/batch=0.28s
337/5900 (epoch 5.712) train_loss=224.01568604 time/batch=0.27s
338/5900 (epoch 5.729) train_loss=327.17108154 time/batch=0.30s
339/5900 (epoch 5.746) train_loss=162.93473816 time/batch=0.20s
340/5900 (epoch 5.763) train_loss=183.83064270 time/batch=0.26s
341/5900 (epoch 5.780) train_loss=253.79205322 time/batch=0.31s
342/5900 (epoch 5.797) train_loss=141.02676392 time/batch=0.19s
343/5900 (epoch 5.814) train_loss=294.31072998 time/batch=0.31s
344/5900 (epoch 5.831) train_loss=150.79090881 time/batch=0.20s
345/5900 (epoch 5.847) train_loss=140.43774414 time/batch=0.19s
346/5900 (epoch 5.864) train_loss=148.53228760 time/batch=0.19s
347/5900 (epoch 5.881) train_loss=205.04710388 time/batch=0.17s
348/5900 (epoch 5.898) train_loss=153.51123047 time/batch=0.19s
349/5900 (epoch 5.915) train_loss=146.97164917 time/batch=0.17s
350/5900 (epoch 5.932) train_loss=142.43806458 time/batch=0.19s
351/5900 (epoch 5.949) train_loss=134.08412170 time/batch=0.19s
352/5900 (epoch 5.966) train_loss=126.74142456 time/batch=0.17s
353/5900 (epoch 5.983) train_loss=125.03838348 time/batch=0.17s
354/5900 (epoch 6.000) train_loss=122.91754913 time/batch=0.19s
355/5900 (epoch 6.017) train_loss=364.07489014 time/batch=0.30s
356/5900 (epoch 6.034) train_loss=263.17938232 time/batch=0.25s
357/5900 (epoch 6.051) train_loss=229.61187744 time/batch=0.23s
358/5900 (epoch 6.068) train_loss=316.53277588 time/batch=0.28s
359/5900 (epoch 6.085) train_loss=383.57403564 time/batch=0.33s
360/5900 (epoch 6.102) train_loss=551.50500488 time/batch=0.45s
361/5900 (epoch 6.119) train_loss=383.49865723 time/batch=0.34s
362/5900 (epoch 6.136) train_loss=282.51513672 time/batch=0.27s
363/5900 (epoch 6.153) train_loss=331.59432983 time/batch=0.28s
364/5900 (epoch 6.169) train_loss=345.38308716 time/batch=0.31s
365/5900 (epoch 6.186) train_loss=577.69213867 time/batch=0.41s
366/5900 (epoch 6.203) train_loss=456.24404907 time/batch=1.80s
367/5900 (epoch 6.220) train_loss=536.97534180 time/batch=0.64s
368/5900 (epoch 6.237) train_loss=188.69314575 time/batch=0.20s
369/5900 (epoch 6.254) train_loss=218.21939087 time/batch=0.20s
370/5900 (epoch 6.271) train_loss=464.07901001 time/batch=0.35s
371/5900 (epoch 6.288) train_loss=414.59878540 time/batch=0.36s
372/5900 (epoch 6.305) train_loss=547.83605957 time/batch=0.47s
373/5900 (epoch 6.322) train_loss=766.81530762 time/batch=0.63s
374/5900 (epoch 6.339) train_loss=424.15747070 time/batch=0.41s
375/5900 (epoch 6.356) train_loss=623.77697754 time/batch=0.49s
376/5900 (epoch 6.373) train_loss=352.31204224 time/batch=0.35s
377/5900 (epoch 6.390) train_loss=570.76098633 time/batch=0.64s
378/5900 (epoch 6.407) train_loss=150.23388672 time/batch=0.25s
379/5900 (epoch 6.424) train_loss=469.51550293 time/batch=0.39s
380/5900 (epoch 6.441) train_loss=186.35771179 time/batch=0.23s
381/5900 (epoch 6.458) train_loss=1761.99438477 time/batch=2.66s
382/5900 (epoch 6.475) train_loss=335.71453857 time/batch=0.68s
383/5900 (epoch 6.492) train_loss=179.96005249 time/batch=0.19s
384/5900 (epoch 6.508) train_loss=326.02014160 time/batch=0.28s
385/5900 (epoch 6.525) train_loss=283.62695312 time/batch=0.27s
386/5900 (epoch 6.542) train_loss=155.57778931 time/batch=0.20s
387/5900 (epoch 6.559) train_loss=235.81352234 time/batch=0.22s
388/5900 (epoch 6.576) train_loss=362.82659912 time/batch=0.33s
