set(['2/1\n', '3/8=116\n', '3/4=66\n', '1/2=60\n', '3/8=240\n', '3/8=69\n', 'A clef=treble\n', '1/2=72\n', '1/4=72\n', 'Eb clef=bass\n', '7/4\n', '6/2\n', '3/8=80\n', '1/2=100\n', '1/2=52\n', '3/4=69\n', '3/8=138\n', '1/2=63\n', 'D clef=treble\n', '3/8=96\n', '1/2=44\n', '1/8=240\n', '2/4\n', '1/4=152\n', '16/2\n', '3/8=88\n', '3/4=63\n', '3/8=72\n', 'F clef=treble\n', '8/4\n', '1/8=120\n', '1/4=132\n', '3/8=60\n', '3/4=60\n', '1/4=100\n', '1/2=92\n', '3/4\n', '4/2\n', '1/8=168\n', '1/4=112\n', '1/4=108\n', '12/8\n', 'M:', 'G clef=treble\n', '5/2\n', '1/8=160\n', '1/8=144\n', 'Db clef=treble\n', '3/8=144\n', '3/8=168\n', '1/8=176\n', '3/8=63\n', '3/8=132\n', '3/8=152\n', 'Bb clef=bass\n', '2/2\n', '1/4=84\n', '3/8=160\n', 'Eb clef=treble\n', '1/4=96\n', '1/4=69\n', '1/2=120\n', '9/4\n', 'G clef=bass\n', 'E clef=treble\n', '6/8\n', '3/8=112\n', 'D clef=bass\n', '3/2\n', '1/4=126\n', '1/2=80\n', '3/8=120\n', '4/4\n', '12/2\n', '1/2=152\n', '1/4=138\n', '1/4=60\n', '1/2=54\n', 'K:', '1/4=56\n', '3/8=184\n', '5/4\n', '1/2=104\n', '1/4=76\n', '1/2=48\n', '1/4=176\n', '3/8=92\n', '7/8\n', 'C clef=bass\n', '5/8\n', '3/8=84\n', '1/2=84\n', '2/8\n', '1/4=144\n', '1/2=56\n', 'C clef=treble\n', '1/8=152\n', 'F clef=bass\n', '1/4=120\n', '1/2=96\n', '1/4=104\n', '1/2=88\n', '3/8=76\n', '3/8=126\n', '1/8\n', '1/4=168\n', '3/8\n', '8/8\n', 'Q:', '1/8=112\n', '1/4=160\n', '1/2=66\n', '1/4=192\n', '1/2=76\n', '10/2\n', '1/4=46\n', '1/4=88\n', '6/4\n', '14/2\n', '8/16\n', '1/4=92\n', 'B clef=treble\n', '1/4\n', '9/8\n', '3/8=176\n', '1/2=69\n', '1/4=80\n', 'L:', '3/8=108\n', '1/16\n', 'Bb clef=treble\n', '4/8\n', 'Ab clef=treble\n', '3/8=100\n', '3/8=66\n'])
vocabulary size: 137
n tunes: 18107
n train tunes: 17211
n validation tunes: 896
117/53700 (epoch 0.218) train_loss=6.47330379 time/batch=0.02s
118/53700 (epoch 0.220) train_loss=5.48382092 time/batch=0.02s
119/53700 (epoch 0.222) train_loss=6.58324862 time/batch=0.02s
120/53700 (epoch 0.223) train_loss=5.78117180 time/batch=0.02s
121/53700 (epoch 0.225) train_loss=6.30958605 time/batch=0.02s
122/53700 (epoch 0.227) train_loss=6.08368969 time/batch=0.02s
123/53700 (epoch 0.229) train_loss=5.72094536 time/batch=0.02s
124/53700 (epoch 0.231) train_loss=5.79775286 time/batch=0.02s
125/53700 (epoch 0.233) train_loss=6.08661461 time/batch=0.02s
126/53700 (epoch 0.235) train_loss=5.57288837 time/batch=0.02s
127/53700 (epoch 0.236) train_loss=6.88137722 time/batch=0.02s
128/53700 (epoch 0.238) train_loss=6.26147366 time/batch=0.02s
129/53700 (epoch 0.240) train_loss=6.54082870 time/batch=0.02s
130/53700 (epoch 0.242) train_loss=6.53516245 time/batch=0.02s
131/53700 (epoch 0.244) train_loss=6.56552696 time/batch=0.02s
132/53700 (epoch 0.246) train_loss=6.04239130 time/batch=0.02s
133/53700 (epoch 0.248) train_loss=6.96262932 time/batch=0.02s
134/53700 (epoch 0.250) train_loss=5.46833277 time/batch=0.02s
135/53700 (epoch 0.251) train_loss=6.24383450 time/batch=0.02s
136/53700 (epoch 0.253) train_loss=6.23512030 time/batch=0.02s
137/53700 (epoch 0.255) train_loss=5.35126781 time/batch=0.02s
138/53700 (epoch 0.257) train_loss=6.34123993 time/batch=0.02s
139/53700 (epoch 0.259) train_loss=5.93025684 time/batch=0.02s
140/53700 (epoch 0.261) train_loss=5.79692793 time/batch=0.02s
141/53700 (epoch 0.263) train_loss=6.21584606 time/batch=0.02s
142/53700 (epoch 0.264) train_loss=5.52056885 time/batch=0.02s
143/53700 (epoch 0.266) train_loss=6.81718445 time/batch=0.02s
144/53700 (epoch 0.268) train_loss=6.16332150 time/batch=0.02s
145/53700 (epoch 0.270) train_loss=5.53531647 time/batch=0.02s
146/53700 (epoch 0.272) train_loss=6.52054310 time/batch=0.02s
147/53700 (epoch 0.274) train_loss=6.52517509 time/batch=0.02s
148/53700 (epoch 0.276) train_loss=4.88717461 time/batch=0.02s
149/53700 (epoch 0.277) train_loss=5.95894241 time/batch=0.02s
150/53700 (epoch 0.279) train_loss=5.16505241 time/batch=0.02s
151/53700 (epoch 0.281) train_loss=7.27180290 time/batch=0.02s
152/53700 (epoch 0.283) train_loss=6.11535454 time/batch=0.02s
153/53700 (epoch 0.285) train_loss=5.86992455 time/batch=0.02s
154/53700 (epoch 0.287) train_loss=5.96352482 time/batch=0.02s
155/53700 (epoch 0.289) train_loss=5.67492008 time/batch=0.02s
156/53700 (epoch 0.291) train_loss=6.64642286 time/batch=0.02s
157/53700 (epoch 0.292) train_loss=5.69016743 time/batch=0.02s
158/53700 (epoch 0.294) train_loss=5.24771833 time/batch=0.02s
159/53700 (epoch 0.296) train_loss=6.43396616 time/batch=0.02s
160/53700 (epoch 0.298) train_loss=5.63917828 time/batch=0.02s
161/53700 (epoch 0.300) train_loss=6.34348774 time/batch=0.02s
162/53700 (epoch 0.302) train_loss=5.03110504 time/batch=0.02s
163/53700 (epoch 0.304) train_loss=6.05796719 time/batch=0.02s
164/53700 (epoch 0.305) train_loss=6.67249918 time/batch=0.02s
165/53700 (epoch 0.307) train_loss=6.09839344 time/batch=0.02s
166/53700 (epoch 0.309) train_loss=5.15530539 time/batch=0.02s
167/53700 (epoch 0.311) train_loss=6.21222210 time/batch=0.02s
168/53700 (epoch 0.313) train_loss=6.33993483 time/batch=0.02s
169/53700 (epoch 0.315) train_loss=5.88659048 time/batch=0.02s
170/53700 (epoch 0.317) train_loss=5.94246531 time/batch=0.02s
171/53700 (epoch 0.318) train_loss=7.05483818 time/batch=0.02s
172/53700 (epoch 0.320) train_loss=6.04076862 time/batch=0.02s
173/53700 (epoch 0.322) train_loss=5.66143894 time/batch=0.02s
174/53700 (epoch 0.324) train_loss=5.26972914 time/batch=0.02s
175/53700 (epoch 0.326) train_loss=5.35788250 time/batch=0.02s
176/53700 (epoch 0.328) train_loss=5.91761684 time/batch=0.02s
177/53700 (epoch 0.330) train_loss=6.19511032 time/batch=0.02s
178/53700 (epoch 0.331) train_loss=5.65356064 time/batch=0.02s
179/53700 (epoch 0.333) train_loss=6.37196207 time/batch=0.02s
180/53700 (epoch 0.335) train_loss=5.80060101 time/batch=0.02s
181/53700 (epoch 0.337) train_loss=6.06084251 time/batch=0.02s
182/53700 (epoch 0.339) train_loss=5.96944332 time/batch=0.02s
183/53700 (epoch 0.341) train_loss=5.61535358 time/batch=0.02s
184/53700 (epoch 0.343) train_loss=5.81161118 time/batch=0.02s
185/53700 (epoch 0.345) train_loss=5.71361256 time/batch=0.02s
186/53700 (epoch 0.346) train_loss=6.05051947 time/batch=0.02s
187/53700 (epoch 0.348) train_loss=6.23839188 time/batch=0.02s
188/53700 (epoch 0.350) train_loss=6.53160000 time/batch=0.02s
189/53700 (epoch 0.352) train_loss=6.51298904 time/batch=0.02s
190/53700 (epoch 0.354) train_loss=5.99428749 time/batch=0.02s
191/53700 (epoch 0.356) train_loss=6.94329643 time/batch=0.02s
192/53700 (epoch 0.358) train_loss=5.59897041 time/batch=0.02s
193/53700 (epoch 0.359) train_loss=5.48688555 time/batch=0.02s
194/53700 (epoch 0.361) train_loss=5.80025387 time/batch=0.02s
195/53700 (epoch 0.363) train_loss=5.80602551 time/batch=0.02s
196/53700 (epoch 0.365) train_loss=5.78459358 time/batch=0.02s
197/53700 (epoch 0.367) train_loss=5.71421528 time/batch=0.02s
198/53700 (epoch 0.369) train_loss=6.24788046 time/batch=0.02s
199/53700 (epoch 0.371) train_loss=5.67999363 time/batch=0.02s
200/53700 (epoch 0.372) train_loss=6.56130362 time/batch=0.02s
201/53700 (epoch 0.374) train_loss=5.77440453 time/batch=0.02s
202/53700 (epoch 0.376) train_loss=5.56039810 time/batch=0.02s
203/53700 (epoch 0.378) train_loss=5.93073177 time/batch=0.02s
204/53700 (epoch 0.380) train_loss=6.14233303 time/batch=0.02s
205/53700 (epoch 0.382) train_loss=5.82438755 time/batch=0.02s
206/53700 (epoch 0.384) train_loss=4.84990358 time/batch=0.02s
207/53700 (epoch 0.385) train_loss=5.66236591 time/batch=0.02s
208/53700 (epoch 0.387) train_loss=5.50292587 time/batch=0.02s
209/53700 (epoch 0.389) train_loss=6.40794897 time/batch=0.02s
210/53700 (epoch 0.391) train_loss=5.87204218 time/batch=0.02s
211/53700 (epoch 0.393) train_loss=6.01769161 time/batch=0.02s
212/53700 (epoch 0.395) train_loss=6.06591082 time/batch=0.02s
213/53700 (epoch 0.397) train_loss=5.77582836 time/batch=0.02s
214/53700 (epoch 0.399) train_loss=5.43377018 time/batch=0.02s
215/53700 (epoch 0.400) train_loss=6.19008255 time/batch=0.02s
216/53700 (epoch 0.402) train_loss=6.73117352 time/batch=0.02s
217/53700 (epoch 0.404) train_loss=6.57500648 time/batch=0.02s
218/53700 (epoch 0.406) train_loss=6.14863968 time/batch=0.02s
219/53700 (epoch 0.408) train_loss=5.79621267 time/batch=0.02s
220/53700 (epoch 0.410) train_loss=5.74827909 time/batch=0.02s
221/53700 (epoch 0.412) train_loss=5.39102554 time/batch=0.02s
222/53700 (epoch 0.413) train_loss=5.94256258 time/batch=0.02s
223/53700 (epoch 0.415) train_loss=5.46277237 time/batch=0.02s
224/53700 (epoch 0.417) train_loss=6.10313416 time/batch=0.02s
225/53700 (epoch 0.419) train_loss=5.41639042 time/batch=0.02s
226/53700 (epoch 0.421) train_loss=6.04515076 time/batch=0.02s
227/53700 (epoch 0.423) train_loss=5.71883011 time/batch=0.02s
228/53700 (epoch 0.425) train_loss=5.63451958 time/batch=0.02s
229/53700 (epoch 0.426) train_loss=5.78639174 time/batch=0.02s
230/53700 (epoch 0.428) train_loss=6.20957184 time/batch=0.02s
231/53700 (epoch 0.430) train_loss=5.86744690 time/batch=0.02s
232/53700 (epoch 0.432) train_loss=6.70523214 time/batch=0.02s
233/53700 (epoch 0.434) train_loss=5.42603016 time/batch=0.02s
234/53700 (epoch 0.436) train_loss=5.47067642 time/batch=0.02s
235/53700 (epoch 0.438) train_loss=5.66733932 time/batch=0.02s
236/53700 (epoch 0.439) train_loss=5.59943199 time/batch=0.02s
237/53700 (epoch 0.441) train_loss=6.17020321 time/batch=0.02s
238/53700 (epoch 0.443) train_loss=5.49698591 time/batch=0.02s
239/53700 (epoch 0.445) train_loss=5.49405575 time/batch=0.02s
240/53700 (epoch 0.447) train_loss=5.48258400 time/batch=0.02s
241/53700 (epoch 0.449) train_loss=5.92594814 time/batch=0.02s
242/53700 (epoch 0.451) train_loss=6.07264233 time/batch=0.02s
243/53700 (epoch 0.453) train_loss=5.66289806 time/batch=0.02s
244/53700 (epoch 0.454) train_loss=5.99922562 time/batch=0.02s
245/53700 (epoch 0.456) train_loss=5.42186451 time/batch=0.02s
246/53700 (epoch 0.458) train_loss=5.71545076 time/batch=0.02s
247/53700 (epoch 0.460) train_loss=6.08753061 time/batch=0.02s
248/53700 (epoch 0.462) train_loss=6.45225811 time/batch=0.02s
249/53700 (epoch 0.464) train_loss=5.80187321 time/batch=0.02s
250/53700 (epoch 0.466) train_loss=5.79285383 time/batch=0.02s
251/53700 (epoch 0.467) train_loss=6.04585266 time/batch=0.02s
252/53700 (epoch 0.469) train_loss=5.77212715 time/batch=0.02s
253/53700 (epoch 0.471) train_loss=5.13497925 time/batch=0.02s
254/53700 (epoch 0.473) train_loss=5.61958981 time/batch=0.02s
255/53700 (epoch 0.475) train_loss=5.44265175 time/batch=0.02s
256/53700 (epoch 0.477) train_loss=5.23049259 time/batch=0.02s
257/53700 (epoch 0.479) train_loss=5.16520405 time/batch=0.02s
258/53700 (epoch 0.480) train_loss=5.81733990 time/batch=0.02s
259/53700 (epoch 0.482) train_loss=5.83016491 time/batch=0.02s
260/53700 (epoch 0.484) train_loss=6.77878904 time/batch=0.02s
261/53700 (epoch 0.486) train_loss=6.03548336 time/batch=0.02s
262/53700 (epoch 0.488) train_loss=5.31349945 time/batch=0.02s
263/53700 (epoch 0.490) train_loss=6.70124626 time/batch=0.02s
264/53700 (epoch 0.492) train_loss=5.51452065 time/batch=0.02s
265/53700 (epoch 0.493) train_loss=6.46616840 time/batch=0.02s
266/53700 (epoch 0.495) train_loss=5.49910641 time/batch=0.02s
267/53700 (epoch 0.497) train_loss=5.89787197 time/batch=0.02s
268/53700 (epoch 0.499) train_loss=5.13300514 time/batch=0.02s
269/53700 (epoch 0.501) train_loss=5.68970966 time/batch=0.02s
270/53700 (epoch 0.503) train_loss=5.65641403 time/batch=0.02s
271/53700 (epoch 0.505) train_loss=6.20708466 time/batch=0.02s
272/53700 (epoch 0.507) train_loss=5.77957726 time/batch=0.02s
273/53700 (epoch 0.508) train_loss=6.11814976 time/batch=0.02s
274/53700 (epoch 0.510) train_loss=5.61858940 time/batch=0.02s
275/53700 (epoch 0.512) train_loss=5.84924316 time/batch=0.02s
276/53700 (epoch 0.514) train_loss=6.00075054 time/batch=0.02s
277/53700 (epoch 0.516) train_loss=5.07775211 time/batch=0.02s
278/53700 (epoch 0.518) train_loss=6.94098663 time/batch=0.02s
279/53700 (epoch 0.520) train_loss=6.84464550 time/batch=0.02s
280/53700 (epoch 0.521) train_loss=6.04920769 time/batch=0.02s
281/53700 (epoch 0.523) train_loss=5.60079002 time/batch=0.02s
282/53700 (epoch 0.525) train_loss=5.40937710 time/batch=0.02s
283/53700 (epoch 0.527) train_loss=5.56706047 time/batch=0.02s
284/53700 (epoch 0.529) train_loss=6.46410990 time/batch=0.02s
285/53700 (epoch 0.531) train_loss=6.74857998 time/batch=0.02s
286/53700 (epoch 0.533) train_loss=6.19676256 time/batch=0.02s
287/53700 (epoch 0.534) train_loss=5.69366169 time/batch=0.02s
288/53700 (epoch 0.536) train_loss=6.31741619 time/batch=0.02s
289/53700 (epoch 0.538) train_loss=5.78884554 time/batch=0.02s
290/53700 (epoch 0.540) train_loss=5.86401701 time/batch=0.02s
291/53700 (epoch 0.542) train_loss=5.38038349 time/batch=0.02s
292/53700 (epoch 0.544) train_loss=6.85341597 time/batch=0.02s
293/53700 (epoch 0.546) train_loss=6.51167870 time/batch=0.02s
294/53700 (epoch 0.547) train_loss=6.18115234 time/batch=0.02s
295/53700 (epoch 0.549) train_loss=5.77237177 time/batch=0.02s
296/53700 (epoch 0.551) train_loss=5.17692757 time/batch=0.02s
297/53700 (epoch 0.553) train_loss=6.09431744 time/batch=0.02s
298/53700 (epoch 0.555) train_loss=5.97388411 time/batch=0.02s
299/53700 (epoch 0.557) train_loss=6.00478315 time/batch=0.02s
300/53700 (epoch 0.559) train_loss=5.94951582 time/batch=0.02s
301/53700 (epoch 0.561) train_loss=6.40399313 time/batch=0.02s
302/53700 (epoch 0.562) train_loss=5.78461170 time/batch=0.02s
303/53700 (epoch 0.564) train_loss=5.80038404 time/batch=0.02s
304/53700 (epoch 0.566) train_loss=6.02287960 time/batch=0.02s
305/53700 (epoch 0.568) train_loss=5.78455544 time/batch=0.02s
306/53700 (epoch 0.570) train_loss=5.73379040 time/batch=0.02s
307/53700 (epoch 0.572) train_loss=5.60464573 time/batch=0.02s
308/53700 (epoch 0.574) train_loss=5.76950693 time/batch=0.02s
309/53700 (epoch 0.575) train_loss=6.14871979 time/batch=0.02s
310/53700 (epoch 0.577) train_loss=6.31246090 time/batch=0.02s
311/53700 (epoch 0.579) train_loss=6.11706781 time/batch=0.02s
312/53700 (epoch 0.581) train_loss=5.97348213 time/batch=0.02s
313/53700 (epoch 0.583) train_loss=6.63186455 time/batch=0.02s
314/53700 (epoch 0.585) train_loss=6.32419682 time/batch=0.02s
315/53700 (epoch 0.587) train_loss=5.99262714 time/batch=0.02s
316/53700 (epoch 0.588) train_loss=5.17543888 time/batch=0.02s
317/53700 (epoch 0.590) train_loss=5.77813721 time/batch=0.02s
318/53700 (epoch 0.592) train_loss=5.96629143 time/batch=0.02s
319/53700 (epoch 0.594) train_loss=6.19851875 time/batch=0.02s
320/53700 (epoch 0.596) train_loss=6.03108549 time/batch=0.02s
321/53700 (epoch 0.598) train_loss=5.15784550 time/batch=0.02s
322/53700 (epoch 0.600) train_loss=6.40205812 time/batch=0.02s
