set([' ', '\xa7', '(', '\xab', ',', '0', '4', '8', '<', '\xc3', 'D', 'H', 'L', 'P', 'T', 'X', 'd', 'h', 'l', 'p', 't', 'x', '|', '\x80', '\x98', '\xa4', "'", '/', '3', '\xb4', '7', ';', '\xbc', '?', 'C', 'G', 'K', 'O', 'S', 'W', '[', '_', 'c', 'g', 'k', 'o', 's', 'w', '\n', '\x99', '&', '.', '2', '6', ':', '>', 'B', 'F', 'J', 'N', 'R', 'V', 'Z', '^', 'b', 'f', 'j', 'n', 'r', 'v', 'z', '!', '%', ')', '\xaa', '-', '1', '5', '\xb6', '9', '=', 'A', 'E', 'I', 'M', 'Q', 'U', 'Y', ']', 'a', '\xe2', 'e', 'i', 'm', 'q', 'u', 'y'])
['</s>', ' ', '\xa7', '(', '\xab', ',', '0', '4', '8', '<', '\xc3', 'D', 'H', 'L', 'P', 'T', 'X', 'd', 'h', 'l', 'p', 't', 'x', '|', '\x80', '\x98', '\xa4', "'", '/', '3', '\xb4', '7', ';', '\xbc', '?', 'C', 'G', 'K', 'O', 'S', 'W', '[', '_', 'c', 'g', 'k', 'o', 's', 'w', '\n', '\x99', '&', '<s>', '.', '2', '6', ':', '>', 'B', 'F', 'J', 'N', 'R', 'V', 'Z', '^', 'b', 'f', 'j', 'n', 'r', 'v', 'z', '!', '%', ')', '\xaa', '-', '1', '5', '\xb6', '9', '=', 'A', 'E', 'I', 'M', 'Q', 'U', 'Y', ']', 'a', '\xe2', 'e', 'i', 'm', 'q', 'u', 'y']
vocabulary size: 99
{'</s>': 0, ' ': 1, '\xa7': 2, '(': 3, '\xab': 4, ',': 5, '0': 6, '4': 7, '8': 8, '<': 9, '\xc3': 10, 'D': 11, 'H': 12, 'L': 13, 'P': 14, 'T': 15, 'X': 16, 'd': 17, 'h': 18, 'l': 19, 'p': 20, 't': 21, 'x': 22, '|': 23, '\x80': 24, '\x98': 25, '\xa4': 26, "'": 27, '/': 28, '3': 29, '\xb4': 30, '7': 31, ';': 32, '\xbc': 33, '?': 34, 'C': 35, 'G': 36, 'K': 37, 'O': 38, 'S': 39, 'W': 40, '[': 41, '_': 42, 'c': 43, 'g': 44, 'k': 45, 'o': 46, 's': 47, 'w': 48, '\n': 49, '\x99': 50, '&': 51, '<s>': 52, '.': 53, '2': 54, '6': 55, ':': 56, '>': 57, 'B': 58, 'F': 59, 'J': 60, 'N': 61, 'R': 62, 'V': 63, 'Z': 64, '^': 65, 'b': 66, 'f': 67, 'j': 68, 'n': 69, 'r': 70, 'v': 71, 'z': 72, '!': 73, '%': 74, ')': 75, '\xaa': 76, '-': 77, '1': 78, '5': 79, '\xb6': 80, '9': 81, '=': 82, 'A': 83, 'E': 84, 'I': 85, 'M': 86, 'Q': 87, 'U': 88, 'Y': 89, ']': 90, 'a': 91, '\xe2': 92, 'e': 93, 'i': 94, 'm': 95, 'q': 96, 'u': 97, 'y': 98}
999
n tunes: 999
n train tunes: 951
n validation tunes: 48
34/5900 (epoch 0.576) train_loss=1698.13439941 time/batch=0.62s
35/5900 (epoch 0.593) train_loss=2540.54443359 time/batch=0.94s
36/5900 (epoch 0.610) train_loss=2178.58935547 time/batch=1.82s
37/5900 (epoch 0.627) train_loss=2399.00903320 time/batch=0.83s
38/5900 (epoch 0.644) train_loss=1877.71875000 time/batch=0.66s
39/5900 (epoch 0.661) train_loss=2058.93505859 time/batch=0.71s
40/5900 (epoch 0.678) train_loss=2339.69677734 time/batch=2.36s
41/5900 (epoch 0.695) train_loss=1778.32812500 time/batch=1.32s
42/5900 (epoch 0.712) train_loss=1995.38403320 time/batch=0.72s
43/5900 (epoch 0.729) train_loss=2227.25585938 time/batch=0.78s
44/5900 (epoch 0.746) train_loss=2096.91577148 time/batch=0.76s
45/5900 (epoch 0.763) train_loss=1972.58508301 time/batch=0.70s
46/5900 (epoch 0.780) train_loss=1742.61389160 time/batch=0.61s
47/5900 (epoch 0.797) train_loss=2345.14160156 time/batch=2.97s
48/5900 (epoch 0.814) train_loss=2189.72705078 time/batch=1.50s
49/5900 (epoch 0.831) train_loss=1845.30224609 time/batch=0.70s
50/5900 (epoch 0.847) train_loss=2380.18603516 time/batch=1.00s
51/5900 (epoch 0.864) train_loss=1875.41833496 time/batch=0.67s
52/5900 (epoch 0.881) train_loss=1862.48779297 time/batch=0.67s
53/5900 (epoch 0.898) train_loss=1793.08349609 time/batch=0.65s
54/5900 (epoch 0.915) train_loss=2075.54541016 time/batch=0.73s
55/5900 (epoch 0.932) train_loss=1734.61889648 time/batch=0.61s
56/5900 (epoch 0.949) train_loss=1741.72363281 time/batch=0.64s
57/5900 (epoch 0.966) train_loss=2055.94580078 time/batch=0.76s
58/5900 (epoch 0.983) train_loss=1930.19458008 time/batch=1.00s
59/5900 (epoch 1.000) train_loss=1770.74108887 time/batch=0.77s
60/5900 (epoch 1.017) train_loss=3204.25024414 time/batch=2.90s
61/5900 (epoch 1.034) train_loss=2009.67309570 time/batch=0.77s
62/5900 (epoch 1.051) train_loss=1753.92480469 time/batch=0.59s
63/5900 (epoch 1.068) train_loss=1719.78393555 time/batch=1.22s
64/5900 (epoch 1.085) train_loss=2068.20800781 time/batch=1.39s
65/5900 (epoch 1.102) train_loss=2317.83496094 time/batch=0.88s
66/5900 (epoch 1.119) train_loss=2330.54980469 time/batch=0.84s
67/5900 (epoch 1.136) train_loss=2213.00341797 time/batch=0.81s
68/5900 (epoch 1.153) train_loss=2101.16845703 time/batch=0.77s
69/5900 (epoch 1.169) train_loss=2284.05712891 time/batch=0.80s
70/5900 (epoch 1.186) train_loss=1764.91601562 time/batch=0.63s
71/5900 (epoch 1.203) train_loss=1807.99584961 time/batch=0.65s
72/5900 (epoch 1.220) train_loss=1734.38940430 time/batch=1.21s
73/5900 (epoch 1.237) train_loss=1881.33398438 time/batch=0.72s
74/5900 (epoch 1.254) train_loss=2246.02294922 time/batch=2.47s
75/5900 (epoch 1.271) train_loss=2015.76208496 time/batch=0.79s
76/5900 (epoch 1.288) train_loss=2232.40087891 time/batch=1.13s
77/5900 (epoch 1.305) train_loss=2022.56298828 time/batch=1.81s
78/5900 (epoch 1.322) train_loss=2696.02221680 time/batch=2.53s
79/5900 (epoch 1.339) train_loss=2108.00268555 time/batch=0.84s
80/5900 (epoch 1.356) train_loss=2340.57324219 time/batch=1.57s
81/5900 (epoch 1.373) train_loss=1988.73291016 time/batch=0.78s
82/5900 (epoch 1.390) train_loss=1913.06018066 time/batch=0.73s
83/5900 (epoch 1.407) train_loss=1662.18627930 time/batch=0.61s
84/5900 (epoch 1.424) train_loss=2035.66235352 time/batch=0.72s
85/5900 (epoch 1.441) train_loss=2582.13842773 time/batch=1.50s
86/5900 (epoch 1.458) train_loss=1778.24768066 time/batch=0.66s
87/5900 (epoch 1.475) train_loss=1957.63659668 time/batch=1.19s
88/5900 (epoch 1.492) train_loss=1589.73486328 time/batch=0.60s
89/5900 (epoch 1.508) train_loss=2173.87280273 time/batch=0.79s
90/5900 (epoch 1.525) train_loss=2062.36816406 time/batch=0.78s
91/5900 (epoch 1.542) train_loss=1816.78247070 time/batch=0.68s
92/5900 (epoch 1.559) train_loss=1980.10180664 time/batch=0.72s
93/5900 (epoch 1.576) train_loss=1748.77294922 time/batch=0.65s
94/5900 (epoch 1.593) train_loss=1669.51708984 time/batch=0.60s
95/5900 (epoch 1.610) train_loss=1850.15063477 time/batch=0.67s
96/5900 (epoch 1.627) train_loss=1737.69909668 time/batch=0.64s
97/5900 (epoch 1.644) train_loss=1798.49914551 time/batch=0.69s
98/5900 (epoch 1.661) train_loss=1934.39746094 time/batch=0.68s
99/5900 (epoch 1.678) train_loss=1866.96899414 time/batch=0.68s
100/5900 (epoch 1.695) train_loss=1810.69897461 time/batch=0.69s
101/5900 (epoch 1.712) train_loss=1728.62927246 time/batch=0.67s
102/5900 (epoch 1.729) train_loss=2025.06518555 time/batch=0.76s
103/5900 (epoch 1.746) train_loss=2039.92578125 time/batch=2.17s
104/5900 (epoch 1.763) train_loss=2028.53417969 time/batch=0.87s
105/5900 (epoch 1.780) train_loss=1968.63757324 time/batch=0.74s
106/5900 (epoch 1.797) train_loss=1685.89025879 time/batch=0.63s
107/5900 (epoch 1.814) train_loss=1589.12939453 time/batch=0.60s
108/5900 (epoch 1.831) train_loss=2059.90405273 time/batch=0.70s
109/5900 (epoch 1.847) train_loss=2175.85253906 time/batch=1.41s
110/5900 (epoch 1.864) train_loss=1678.15258789 time/batch=0.67s
111/5900 (epoch 1.881) train_loss=1820.81530762 time/batch=1.26s
112/5900 (epoch 1.898) train_loss=1886.03417969 time/batch=0.75s
113/5900 (epoch 1.915) train_loss=1771.96740723 time/batch=0.67s
114/5900 (epoch 1.932) train_loss=1881.20861816 time/batch=1.32s
115/5900 (epoch 1.949) train_loss=1938.08239746 time/batch=0.80s
116/5900 (epoch 1.966) train_loss=1786.40991211 time/batch=0.68s
117/5900 (epoch 1.983) train_loss=1597.19079590 time/batch=0.64s
118/5900 (epoch 2.000) train_loss=1879.78735352 time/batch=1.30s
119/5900 (epoch 2.017) train_loss=1767.76562500 time/batch=0.71s
120/5900 (epoch 2.034) train_loss=2439.96484375 time/batch=0.94s
121/5900 (epoch 2.051) train_loss=1721.16259766 time/batch=0.68s
122/5900 (epoch 2.068) train_loss=2038.84497070 time/batch=0.71s
123/5900 (epoch 2.085) train_loss=1652.49951172 time/batch=0.64s
124/5900 (epoch 2.102) train_loss=1934.45788574 time/batch=0.72s
125/5900 (epoch 2.119) train_loss=1842.59399414 time/batch=0.65s
126/5900 (epoch 2.136) train_loss=1933.39562988 time/batch=2.53s
127/5900 (epoch 2.153) train_loss=1881.54223633 time/batch=0.80s
128/5900 (epoch 2.169) train_loss=1731.75878906 time/batch=0.62s
129/5900 (epoch 2.186) train_loss=1686.78112793 time/batch=1.19s
130/5900 (epoch 2.203) train_loss=2274.40454102 time/batch=0.86s
131/5900 (epoch 2.220) train_loss=2315.89038086 time/batch=2.34s
132/5900 (epoch 2.237) train_loss=1729.71984863 time/batch=0.81s
133/5900 (epoch 2.254) train_loss=1883.37341309 time/batch=0.65s
134/5900 (epoch 2.271) train_loss=1761.71423340 time/batch=0.67s
135/5900 (epoch 2.288) train_loss=1537.00756836 time/batch=0.58s
136/5900 (epoch 2.305) train_loss=1842.92675781 time/batch=1.31s
137/5900 (epoch 2.322) train_loss=1703.38769531 time/batch=0.66s
138/5900 (epoch 2.339) train_loss=2059.45800781 time/batch=0.77s
139/5900 (epoch 2.356) train_loss=2497.74707031 time/batch=1.55s
140/5900 (epoch 2.373) train_loss=1878.72949219 time/batch=0.81s
141/5900 (epoch 2.390) train_loss=1985.52038574 time/batch=0.74s
142/5900 (epoch 2.407) train_loss=1700.72021484 time/batch=0.57s
143/5900 (epoch 2.424) train_loss=2135.83349609 time/batch=2.48s
144/5900 (epoch 2.441) train_loss=1545.35156250 time/batch=0.70s
145/5900 (epoch 2.458) train_loss=1913.44372559 time/batch=1.29s
146/5900 (epoch 2.475) train_loss=2158.09814453 time/batch=0.85s
147/5900 (epoch 2.492) train_loss=1904.72631836 time/batch=0.69s
148/5900 (epoch 2.508) train_loss=1942.80517578 time/batch=0.77s
149/5900 (epoch 2.525) train_loss=1598.65087891 time/batch=0.62s
150/5900 (epoch 2.542) train_loss=2232.00317383 time/batch=1.41s
151/5900 (epoch 2.559) train_loss=2202.55322266 time/batch=0.91s
152/5900 (epoch 2.576) train_loss=1790.06616211 time/batch=0.70s
153/5900 (epoch 2.593) train_loss=1944.35449219 time/batch=0.73s
154/5900 (epoch 2.610) train_loss=1660.95910645 time/batch=0.62s
155/5900 (epoch 2.627) train_loss=1740.69702148 time/batch=0.62s
156/5900 (epoch 2.644) train_loss=1911.13989258 time/batch=1.00s
157/5900 (epoch 2.661) train_loss=1832.56103516 time/batch=0.75s
158/5900 (epoch 2.678) train_loss=2031.03527832 time/batch=0.81s
159/5900 (epoch 2.695) train_loss=1718.47570801 time/batch=0.65s
160/5900 (epoch 2.712) train_loss=1727.14941406 time/batch=0.66s
161/5900 (epoch 2.729) train_loss=2790.07836914 time/batch=2.99s
162/5900 (epoch 2.746) train_loss=1935.17480469 time/batch=1.47s
163/5900 (epoch 2.763) train_loss=2363.77954102 time/batch=2.24s
164/5900 (epoch 2.780) train_loss=1624.94580078 time/batch=0.73s
165/5900 (epoch 2.797) train_loss=1649.94018555 time/batch=0.86s
166/5900 (epoch 2.814) train_loss=2240.17871094 time/batch=0.76s
167/5900 (epoch 2.831) train_loss=1719.00732422 time/batch=0.60s
168/5900 (epoch 2.847) train_loss=1919.33105469 time/batch=0.75s
169/5900 (epoch 2.864) train_loss=1777.10278320 time/batch=0.69s
170/5900 (epoch 2.881) train_loss=1849.52917480 time/batch=0.69s
171/5900 (epoch 2.898) train_loss=1854.47680664 time/batch=0.70s
172/5900 (epoch 2.915) train_loss=2001.64379883 time/batch=0.79s
173/5900 (epoch 2.932) train_loss=1675.06298828 time/batch=0.67s
174/5900 (epoch 2.949) train_loss=1655.34008789 time/batch=0.68s
175/5900 (epoch 2.966) train_loss=1719.68298340 time/batch=0.85s
176/5900 (epoch 2.983) train_loss=1727.14575195 time/batch=0.69s
177/5900 (epoch 3.000) train_loss=1704.56555176 time/batch=0.80s
178/5900 (epoch 3.017) train_loss=1586.83007812 time/batch=0.61s
179/5900 (epoch 3.034) train_loss=1946.46435547 time/batch=0.73s
180/5900 (epoch 3.051) train_loss=1684.90283203 time/batch=0.66s
181/5900 (epoch 3.068) train_loss=1636.65502930 time/batch=0.64s
182/5900 (epoch 3.085) train_loss=1871.99365234 time/batch=0.73s
183/5900 (epoch 3.102) train_loss=2247.67724609 time/batch=1.58s
184/5900 (epoch 3.119) train_loss=1777.71520996 time/batch=1.35s
185/5900 (epoch 3.136) train_loss=1972.05957031 time/batch=1.35s
186/5900 (epoch 3.153) train_loss=1836.52575684 time/batch=0.76s
187/5900 (epoch 3.169) train_loss=2160.72705078 time/batch=0.85s
188/5900 (epoch 3.186) train_loss=2873.67919922 time/batch=3.02s
189/5900 (epoch 3.203) train_loss=1904.81201172 time/batch=0.81s
190/5900 (epoch 3.220) train_loss=1727.58789062 time/batch=0.69s
191/5900 (epoch 3.237) train_loss=1829.76220703 time/batch=1.80s
192/5900 (epoch 3.254) train_loss=1595.16149902 time/batch=0.68s
193/5900 (epoch 3.271) train_loss=1775.06982422 time/batch=1.33s
194/5900 (epoch 3.288) train_loss=2146.86889648 time/batch=0.83s
195/5900 (epoch 3.305) train_loss=1726.92211914 time/batch=0.65s
196/5900 (epoch 3.322) train_loss=1565.20703125 time/batch=0.69s
197/5900 (epoch 3.339) train_loss=2063.53564453 time/batch=1.40s
198/5900 (epoch 3.356) train_loss=2030.92895508 time/batch=2.52s
199/5900 (epoch 3.373) train_loss=1847.08093262 time/batch=0.79s
200/5900 (epoch 3.390) train_loss=1589.20629883 time/batch=1.23s
201/5900 (epoch 3.407) train_loss=1635.40563965 time/batch=0.64s
202/5900 (epoch 3.424) train_loss=1546.50842285 time/batch=0.61s
203/5900 (epoch 3.441) train_loss=2485.25292969 time/batch=2.21s
204/5900 (epoch 3.458) train_loss=1447.29284668 time/batch=0.67s
205/5900 (epoch 3.475) train_loss=1596.67480469 time/batch=0.64s
206/5900 (epoch 3.492) train_loss=1527.65551758 time/batch=1.21s
207/5900 (epoch 3.508) train_loss=2004.81372070 time/batch=1.15s
208/5900 (epoch 3.525) train_loss=2072.20605469 time/batch=0.76s
209/5900 (epoch 3.542) train_loss=2411.18066406 time/batch=2.51s
210/5900 (epoch 3.559) train_loss=1846.71020508 time/batch=0.78s
211/5900 (epoch 3.576) train_loss=1904.29711914 time/batch=0.75s
212/5900 (epoch 3.593) train_loss=2088.50683594 time/batch=0.95s
213/5900 (epoch 3.610) train_loss=1960.91137695 time/batch=0.78s
214/5900 (epoch 3.627) train_loss=1828.14550781 time/batch=0.71s
215/5900 (epoch 3.644) train_loss=1616.77246094 time/batch=0.64s
216/5900 (epoch 3.661) train_loss=1602.94506836 time/batch=0.64s
217/5900 (epoch 3.678) train_loss=1576.14843750 time/batch=0.62s
218/5900 (epoch 3.695) train_loss=1693.50683594 time/batch=0.68s
219/5900 (epoch 3.712) train_loss=2002.50146484 time/batch=0.79s
220/5900 (epoch 3.729) train_loss=1553.00781250 time/batch=0.69s
221/5900 (epoch 3.746) train_loss=1864.41650391 time/batch=1.32s
222/5900 (epoch 3.763) train_loss=2070.46752930 time/batch=0.79s
223/5900 (epoch 3.780) train_loss=1515.31579590 time/batch=0.62s
224/5900 (epoch 3.797) train_loss=1675.12292480 time/batch=0.66s
225/5900 (epoch 3.814) train_loss=1864.81884766 time/batch=0.96s
226/5900 (epoch 3.831) train_loss=1584.41503906 time/batch=0.67s
227/5900 (epoch 3.847) train_loss=1909.95495605 time/batch=0.70s
228/5900 (epoch 3.864) train_loss=1785.66674805 time/batch=1.23s
229/5900 (epoch 3.881) train_loss=1964.06640625 time/batch=0.82s
230/5900 (epoch 3.898) train_loss=1863.67419434 time/batch=0.69s
231/5900 (epoch 3.915) train_loss=1892.92236328 time/batch=0.76s
232/5900 (epoch 3.932) train_loss=1802.61303711 time/batch=0.70s
233/5900 (epoch 3.949) train_loss=1966.82312012 time/batch=0.78s
234/5900 (epoch 3.966) train_loss=1720.92431641 time/batch=0.79s
235/5900 (epoch 3.983) train_loss=1621.63452148 time/batch=0.69s
236/5900 (epoch 4.000) train_loss=1651.54162598 time/batch=0.69s
237/5900 (epoch 4.017) train_loss=2416.54760742 time/batch=0.97s
238/5900 (epoch 4.034) train_loss=1877.65209961 time/batch=0.71s
239/5900 (epoch 4.051) train_loss=2455.63940430 time/batch=2.17s
240/5900 (epoch 4.068) train_loss=2108.85473633 time/batch=0.93s
241/5900 (epoch 4.085) train_loss=2039.79785156 time/batch=0.94s
242/5900 (epoch 4.102) train_loss=2092.71826172 time/batch=0.82s
243/5900 (epoch 4.119) train_loss=2441.21728516 time/batch=1.60s
244/5900 (epoch 4.136) train_loss=2174.25292969 time/batch=2.57s
245/5900 (epoch 4.153) train_loss=1596.14770508 time/batch=0.75s
246/5900 (epoch 4.169) train_loss=1905.06530762 time/batch=0.77s
247/5900 (epoch 4.186) train_loss=1863.82507324 time/batch=2.53s
248/5900 (epoch 4.203) train_loss=1746.12927246 time/batch=0.76s
249/5900 (epoch 4.220) train_loss=2088.23266602 time/batch=1.41s
250/5900 (epoch 4.237) train_loss=1621.79687500 time/batch=0.66s
251/5900 (epoch 4.254) train_loss=1646.34301758 time/batch=0.66s
252/5900 (epoch 4.271) train_loss=1583.32128906 time/batch=0.65s
253/5900 (epoch 4.288) train_loss=1934.83386230 time/batch=0.76s
254/5900 (epoch 4.305) train_loss=1823.95629883 time/batch=0.71s
255/5900 (epoch 4.322) train_loss=1465.80981445 time/batch=0.58s
256/5900 (epoch 4.339) train_loss=1607.10217285 time/batch=0.62s
257/5900 (epoch 4.356) train_loss=1717.59057617 time/batch=0.69s
258/5900 (epoch 4.373) train_loss=1628.95898438 time/batch=1.19s
259/5900 (epoch 4.390) train_loss=2009.00817871 time/batch=0.83s
260/5900 (epoch 4.407) train_loss=2023.64892578 time/batch=0.79s
261/5900 (epoch 4.424) train_loss=1844.66162109 time/batch=0.72s
262/5900 (epoch 4.441) train_loss=2094.05859375 time/batch=0.86s
263/5900 (epoch 4.458) train_loss=1663.01818848 time/batch=0.65s
264/5900 (epoch 4.475) train_loss=1699.64184570 time/batch=0.67s
265/5900 (epoch 4.492) train_loss=1923.76367188 time/batch=0.77s
266/5900 (epoch 4.508) train_loss=1562.78039551 time/batch=0.61s
267/5900 (epoch 4.525) train_loss=2516.02392578 time/batch=2.93s
268/5900 (epoch 4.542) train_loss=1802.61926270 time/batch=1.47s
269/5900 (epoch 4.559) train_loss=1510.45483398 time/batch=0.65s
270/5900 (epoch 4.576) train_loss=1707.57568359 time/batch=1.79s
271/5900 (epoch 4.593) train_loss=1503.61755371 time/batch=0.83s
272/5900 (epoch 4.610) train_loss=1863.44628906 time/batch=1.36s
273/5900 (epoch 4.627) train_loss=1860.01562500 time/batch=1.36s
274/5900 (epoch 4.644) train_loss=1726.93627930 time/batch=0.71s
275/5900 (epoch 4.661) train_loss=1712.58972168 time/batch=0.66s
276/5900 (epoch 4.678) train_loss=1522.17846680 time/batch=0.60s
277/5900 (epoch 4.695) train_loss=1455.23730469 time/batch=0.57s
278/5900 (epoch 4.712) train_loss=1762.98974609 time/batch=0.70s
279/5900 (epoch 4.729) train_loss=1727.93334961 time/batch=1.31s
280/5900 (epoch 4.746) train_loss=1735.02343750 time/batch=0.67s
281/5900 (epoch 4.763) train_loss=1864.09375000 time/batch=0.72s
282/5900 (epoch 4.780) train_loss=1824.76538086 time/batch=0.74s
283/5900 (epoch 4.797) train_loss=1549.96606445 time/batch=0.62s
284/5900 (epoch 4.814) train_loss=1765.65307617 time/batch=1.06s
285/5900 (epoch 4.831) train_loss=1552.31652832 time/batch=0.62s
286/5900 (epoch 4.847) train_loss=1620.78430176 time/batch=0.63s
287/5900 (epoch 4.864) train_loss=1833.48803711 time/batch=0.72s
288/5900 (epoch 4.881) train_loss=1669.05346680 time/batch=0.67s
289/5900 (epoch 4.898) train_loss=1550.42626953 time/batch=0.62s
290/5900 (epoch 4.915) train_loss=1635.09448242 time/batch=0.68s
291/5900 (epoch 4.932) train_loss=1575.30297852 time/batch=0.63s
292/5900 (epoch 4.949) train_loss=2083.47338867 time/batch=2.35s
293/5900 (epoch 4.966) train_loss=1845.43041992 time/batch=0.83s
294/5900 (epoch 4.983) train_loss=1703.03295898 time/batch=0.70s
295/5900 (epoch 5.000) train_loss=1781.69177246 time/batch=0.72s
296/5900 (epoch 5.017) train_loss=2293.28393555 time/batch=0.99s
297/5900 (epoch 5.034) train_loss=2090.55981445 time/batch=2.49s
298/5900 (epoch 5.051) train_loss=2272.40942383 time/batch=1.69s
